latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-37.607,149.152,313.9,1,1,2020-01-13,0355,A,57,6.0NRT,298.5,6.8,D
-37.626,149.01,312.1,1,1,2020-01-13,0355,A,28,6.0NRT,299.5,5.3,D
-37.68,148.586,327.2,1.1,1,2020-01-13,0355,A,70,6.0NRT,298.9,19.9,D
-37.581,149.28,313.5,1,1,2020-01-13,0355,A,34,6.0NRT,298.4,7,D
-37.583,149.268,315.1,1,1,2020-01-13,0355,A,61,6.0NRT,297.6,8.3,D
-37.594,149.13,313,1,1,2020-01-13,0355,A,48,6.0NRT,299.2,6.1,D
-37.641,148.697,318.9,1.1,1,2020-01-13,0355,A,43,6.0NRT,300,11.2,D
-37.666,148.501,315.6,1.1,1,2020-01-13,0355,A,59,6.0NRT,298.8,8.9,D
-37.549,149.327,334.7,1,1,2020-01-13,0355,A,86,6.0NRT,295.5,33.2,D
-37.55,149.315,322.2,1,1,2020-01-13,0355,A,74,6.0NRT,295.6,17,D
-37.474,149.811,366.6,1,1,2020-01-13,0355,A,94,6.0NRT,298.1,100.4,D
-37.476,149.8,337.5,1,1,2020-01-13,0355,A,62,6.0NRT,296,33.7,D
-37.561,149.16,352.9,1,1,2020-01-13,0355,A,96,6.0NRT,302.3,65.6,D
-37.563,149.148,312.7,1,1,2020-01-13,0355,A,38,6.0NRT,299.4,4.8,D
-37.614,148.754,315.1,1.1,1,2020-01-13,0355,A,38,6.0NRT,299,7.8,D
-37.463,149.821,345.1,1,1,2020-01-13,0355,A,92,6.0NRT,296.5,47.7,D
-37.453,149.83,321.3,1,1,2020-01-13,0355,A,36,6.0NRT,293.2,15.6,D
-37.476,149.658,324.3,1,1,2020-01-13,0355,A,76,6.0NRT,296.4,16.7,D
-37.535,149.215,328.3,1,1,2020-01-13,0355,A,80,6.0NRT,298.9,20.8,D
-37.537,149.204,329.6,1,1,2020-01-13,0355,A,82,6.0NRT,300,22.8,D
-37.538,149.192,322.3,1,1,2020-01-13,0355,A,74,6.0NRT,299.4,13.3,D
-37.555,149.062,321.2,1,1,2020-01-13,0355,A,72,6.0NRT,301.2,13.8,D
-37.557,149.05,326,1,1,2020-01-13,0355,A,78,6.0NRT,300.8,19.2,D
-37.458,149.725,329.3,1,1,2020-01-13,0355,A,31,6.0NRT,294.3,21.6,D
-37.461,149.702,334.2,1,1,2020-01-13,0355,A,81,6.0NRT,295.4,29.6,D
-37.447,149.734,324.3,1,1,2020-01-13,0355,A,31,6.0NRT,293.9,16.5,D
-37.458,149.654,337.3,1,1,2020-01-13,0355,A,88,6.0NRT,297,33.4,D
-37.46,149.642,321.3,1,1,2020-01-13,0355,A,42,6.0NRT,295.4,13,D
-37.439,149.721,350.7,1,1,2020-01-13,0355,A,91,6.0NRT,296.7,55.8,D
-37.413,149.845,324.8,1,1,2020-01-13,0355,A,77,6.0NRT,293.1,20,D
-37.415,149.834,312.6,1,1,2020-01-13,0355,A,26,6.0NRT,292.3,8.4,D
-37.429,149.73,383.4,1,1,2020-01-13,0355,A,100,6.0NRT,302.5,162.5,D
-37.491,149.267,315.5,1,1,2020-01-13,0355,A,59,6.0NRT,294.7,9.7,D
-37.502,149.184,343.3,1,1,2020-01-13,0355,A,91,6.0NRT,302.4,41.9,D
-37.407,149.839,316.7,1,1,2020-01-13,0355,A,59,6.0NRT,292.4,11.9,D
-37.418,149.758,343.9,1,1,2020-01-13,0355,A,60,6.0NRT,295.3,44.9,D
-37.421,149.735,359.9,1,1,2020-01-13,0355,A,87,6.0NRT,299.4,80.3,D
-37.431,149.666,325.7,1,1,2020-01-13,0355,A,63,6.0NRT,295.7,19.1,D
-37.495,149.189,349.1,1,1,2020-01-13,0355,A,94,6.0NRT,303.2,53.6,D
-37.496,149.177,324.5,1,1,2020-01-13,0355,A,28,6.0NRT,300.9,14.6,D
-37.392,149.882,360.9,1,1,2020-01-13,0355,A,100,6.0NRT,297.9,84.6,D
-37.409,149.756,339.6,1,1,2020-01-13,0355,A,89,6.0NRT,296.1,38.1,D
-37.411,149.745,356.3,1,1,2020-01-13,0355,A,98,6.0NRT,297.5,69.8,D
-37.412,149.733,334.3,1,1,2020-01-13,0355,A,76,6.0NRT,294.7,26.9,D
-37.414,149.722,397.5,1,1,2020-01-13,0355,A,100,6.0NRT,300.4,235.9,D
-37.415,149.71,356.5,1,1,2020-01-13,0355,A,98,6.0NRT,298.2,70.8,D
-37.417,149.699,329.5,1,1,2020-01-13,0355,A,70,6.0NRT,294.8,22.1,D
-37.426,149.629,318.9,1,1,2020-01-13,0355,A,66,6.0NRT,294.9,13.1,D
-37.484,149.199,358,1,1,2020-01-13,0355,A,99,6.0NRT,302.5,74.6,D
-37.486,149.187,409.6,1,1,2020-01-13,0355,A,100,6.0NRT,314.2,322.5,D
-37.487,149.176,323.6,1,1,2020-01-13,0355,A,49,6.0NRT,301,14,D
-37.383,149.88,334.7,1,1,2020-01-13,0355,A,57,6.0NRT,293.6,27.9,D
-37.384,149.869,344.5,1,1,2020-01-13,0355,A,92,6.0NRT,295.3,45.2,D
-37.397,149.777,313.7,1,1,2020-01-13,0355,A,10,6.0NRT,294.1,6.8,D
-37.398,149.766,365.7,1,1,2020-01-13,0355,A,100,6.0NRT,298.9,98.6,D
-37.4,149.754,348.4,1,1,2020-01-13,0355,A,94,6.0NRT,297.2,52.4,D
-37.401,149.743,346.9,1,1,2020-01-13,0355,A,93,6.0NRT,295.8,48.8,D
-37.403,149.731,326.4,1,1,2020-01-13,0355,A,47,6.0NRT,294.2,16.7,D
-37.405,149.72,359,1,1,2020-01-13,0355,A,99,6.0NRT,297.6,77.6,D
-37.475,149.197,384.4,1,1,2020-01-13,0355,A,100,6.0NRT,306.4,169.2,D
-37.476,149.186,362.1,1,1,2020-01-13,0355,A,100,6.0NRT,306,86.3,D
-37.37,149.901,353.9,1,1,2020-01-13,0355,A,88,6.0NRT,299,62.6,D
-37.391,149.752,377.8,1,1,2020-01-13,0355,A,100,6.0NRT,302.1,139.3,D
-37.392,149.741,401.8,1,1,2020-01-13,0355,A,100,6.0NRT,308.7,259.2,D
-37.394,149.729,362.3,1,1,2020-01-13,0355,A,100,6.0NRT,299.6,83.9,D
-37.396,149.718,327.4,1,1,2020-01-13,0355,A,33,6.0NRT,295,17.4,D
-37.455,149.278,337,1,1,2020-01-13,0355,A,84,6.0NRT,294.7,32.7,D
-37.358,149.922,361.7,1,1,2020-01-13,0355,A,100,6.0NRT,295,82.5,D
-37.36,149.91,378.6,1,1,2020-01-13,0355,A,100,6.0NRT,301.6,140.6,D
-37.382,149.75,361.7,1,1,2020-01-13,0355,A,100,6.0NRT,300.1,84.8,D
-37.383,149.739,369.3,1,1,2020-01-13,0355,A,100,6.0NRT,302.2,108.1,D
-37.385,149.727,359.4,1,1,2020-01-13,0355,A,99,6.0NRT,299.6,77.4,D
-37.386,149.716,330,1,1,2020-01-13,0355,A,69,6.0NRT,295.9,21.4,D
-37.439,149.322,334.7,1,1,2020-01-13,0355,A,49,6.0NRT,295.3,28.1,D
-37.444,149.288,333.7,1,1,2020-01-13,0355,A,82,6.0NRT,294.7,27.4,D
-37.446,149.276,423.2,1,1,2020-01-13,0355,A,100,6.0NRT,306.2,434,D
-37.349,149.92,335.2,1,1,2020-01-13,0355,A,46,6.0NRT,295.8,27.9,D
-37.374,149.737,316.8,1,1,2020-01-13,0355,A,49,6.0NRT,295.8,8.7,D
-37.382,149.679,322.4,1,1,2020-01-13,0355,A,72,6.0NRT,294.5,15.5,D
-37.384,149.668,331.3,1,1,2020-01-13,0355,A,82,6.0NRT,295.3,27.1,D
-37.429,149.332,351.2,1,1,2020-01-13,0355,A,93,6.0NRT,295.5,58.8,D
-37.43,149.321,360.2,1,1,2020-01-13,0355,A,100,6.0NRT,297,81.1,D
-37.432,149.309,394.1,1,1,2020-01-13,0355,A,100,6.0NRT,303,220.2,D
-37.435,149.286,349.1,1,1,2020-01-13,0355,A,94,6.0NRT,296.5,55.7,D
-37.436,149.274,337.1,1,1,2020-01-13,0355,A,87,6.0NRT,295.4,35.3,D
-37.438,149.262,315,1,1,2020-01-13,0355,A,35,6.0NRT,293.5,9.3,D
-37.532,148.532,316.8,1.1,1,2020-01-13,0355,A,63,6.0NRT,302,6.7,D
-37.335,149.952,354.7,1,1,2020-01-13,0355,A,0,6.0NRT,295.9,64.9,D
-37.337,149.941,419.7,1,1,2020-01-13,0355,A,94,6.0NRT,310.1,389.7,D
-37.338,149.929,415,1,1,2020-01-13,0355,A,100,6.0NRT,314.5,348.9,D
-37.34,149.918,371.4,1,1,2020-01-13,0355,A,100,6.0NRT,305.2,114.5,D
-37.415,149.365,344.2,1,1,2020-01-13,0355,A,92,6.0NRT,296,46.2,D
-37.416,149.354,414.1,1,1,2020-01-13,0355,A,100,6.0NRT,307.1,354.4,D
-37.418,149.342,344.2,1,1,2020-01-13,0355,A,92,6.0NRT,296,45.9,D
-37.419,149.331,356.7,1,1,2020-01-13,0355,A,98,6.0NRT,296.4,74.8,D
-37.423,149.308,350.6,1,1,2020-01-13,0355,A,95,6.0NRT,294.4,60.6,D
-37.424,149.296,336,1,1,2020-01-13,0355,A,77,6.0NRT,294.3,33.6,D
-37.437,149.201,331.4,1,1,2020-01-13,0355,A,72,6.0NRT,297.9,23.1,D
-37.326,149.95,337.1,1,1,2020-01-13,0355,A,69,6.0NRT,296,29.2,D
-37.328,149.939,342,1,1,2020-01-13,0355,A,90,6.0NRT,298.9,37.8,D
-37.329,149.927,343.1,1,1,2020-01-13,0355,A,65,6.0NRT,301.6,37.8,D
-37.403,149.387,335.1,1,1,2020-01-13,0355,A,86,6.0NRT,293.9,32.3,D
-37.404,149.375,324.2,1,1,2020-01-13,0355,A,56,6.0NRT,293.3,17.2,D
-37.406,149.363,390.3,1,1,2020-01-13,0355,A,100,6.0NRT,301,201.9,D
-37.407,149.352,419.9,1,1,2020-01-13,0355,A,100,6.0NRT,305.8,404,D
-37.427,149.199,320.6,1,1,2020-01-13,0355,A,47,6.0NRT,297.1,11.3,D
-37.556,148.181,316.6,1.1,1,2020-01-13,0355,A,48,6.0NRT,301,8.3,D
-37.317,149.948,354.1,1,1,2020-01-13,0355,A,91,6.0NRT,300.4,62.2,D
-37.319,149.937,338.5,1,1,2020-01-13,0355,A,88,6.0NRT,301.1,32.5,D
-37.342,149.765,335.6,1,1,2020-01-13,0355,A,86,6.0NRT,297.1,30.7,D
-37.348,149.719,322,1,1,2020-01-13,0355,A,62,6.0NRT,296.3,13.2,D
-37.35,149.708,367.7,1,1,2020-01-13,0355,A,100,6.0NRT,300.2,103.2,D
-37.352,149.696,335.9,1,1,2020-01-13,0355,A,86,6.0NRT,296.5,30.6,D
-37.353,149.685,323,1,1,2020-01-13,0355,A,72,6.0NRT,294.7,15.1,D
-37.389,149.42,328.8,1,1,2020-01-13,0355,A,72,6.0NRT,295.1,22.2,D
-37.39,149.408,344.5,1,1,2020-01-13,0355,A,92,6.0NRT,295.2,47.4,D
-37.392,149.396,377.5,1,1,2020-01-13,0355,A,100,6.0NRT,298,142.5,D
-37.393,149.385,345.5,1,1,2020-01-13,0355,A,92,6.0NRT,294.9,49.5,D
-37.413,149.233,352.2,1,1,2020-01-13,0355,A,96,6.0NRT,296.2,64.5,D
-37.415,149.221,411.9,1,1,2020-01-13,0355,A,100,6.0NRT,308.7,340.1,D
-37.418,149.197,350.1,1,1,2020-01-13,0355,A,95,6.0NRT,300.9,56.5,D
-37.499,148.563,336.9,1.1,1,2020-01-13,0355,A,87,6.0NRT,302.5,33.4,D
-37.328,149.798,340.6,1,1,2020-01-13,0355,A,89,6.0NRT,299.5,38.1,D
-37.33,149.786,387.3,1,1,2020-01-13,0355,A,100,6.0NRT,309.3,180.8,D
-37.332,149.775,329.9,1,1,2020-01-13,0355,A,81,6.0NRT,299.3,21.5,D
-37.333,149.763,350.7,1,1,2020-01-13,0355,A,95,6.0NRT,299.8,57.7,D
-37.339,149.717,358.4,1,1,2020-01-13,0355,A,99,6.0NRT,297.8,75.7,D
-37.341,149.706,365.4,1,1,2020-01-13,0355,A,100,6.0NRT,299.7,96,D
-37.378,149.429,323.3,1,1,2020-01-13,0355,A,73,6.0NRT,294.7,16.3,D
-37.38,149.418,359.1,1,1,2020-01-13,0355,A,99,6.0NRT,298.3,82.1,D
-37.381,149.406,327.1,1,1,2020-01-13,0355,A,60,6.0NRT,294.6,20.7,D
-37.409,149.196,330.3,1,1,2020-01-13,0355,A,78,6.0NRT,300.2,20.8,D
-37.321,149.789,413.7,1,1,2020-01-13,0355,A,100,6.0NRT,319.1,343,D
-37.323,149.778,352.8,1,1,2020-01-13,0355,A,96,6.0NRT,306.6,62.2,D
-37.329,149.732,327.3,1,1,2020-01-13,0355,A,76,6.0NRT,296.2,18.1,D
-37.331,149.721,358.1,1,1,2020-01-13,0355,A,99,6.0NRT,299.2,75,D
-37.332,149.709,350.8,1,1,2020-01-13,0355,A,95,6.0NRT,299.8,57.9,D
-37.368,149.444,323.3,1,1,2020-01-13,0355,A,73,6.0NRT,293.8,17.8,D
-37.37,149.432,338,1,1,2020-01-13,0355,A,88,6.0NRT,295.9,36.9,D
-37.372,149.421,325.9,1,1,2020-01-13,0355,A,77,6.0NRT,296,20.1,D
-37.312,149.787,339.5,1,1,2020-01-13,0355,A,88,6.0NRT,299.3,35.3,D
-37.32,149.73,340.4,1,1,2020-01-13,0355,A,89,6.0NRT,297.3,36,D
-37.322,149.719,358.4,1,1,2020-01-13,0355,A,99,6.0NRT,298.9,74.7,D
-37.323,149.707,345.9,1,1,2020-01-13,0355,A,93,6.0NRT,296.5,46.6,D
-37.356,149.465,332.5,1,1,2020-01-13,0355,A,50,6.0NRT,293.7,25,D
-37.358,149.454,343.2,1,1,2020-01-13,0355,A,86,6.0NRT,295.3,43.3,D
-37.386,149.245,334,1,1,2020-01-13,0355,A,43,6.0NRT,295.3,27,D
-37.39,149.209,428.8,1,1,2020-01-13,0355,A,100,6.0NRT,316.7,486.7,D
-37.392,149.197,422.4,1,1,2020-01-13,0355,A,100,6.0NRT,319.8,425.6,D
-37.476,148.552,325.8,1.1,1,2020-01-13,0355,A,67,6.0NRT,301.1,15.1,D
-37.605,147.508,321.5,1.2,1.1,2020-01-13,0355,A,74,6.0NRT,298,17.8,D
-37.313,149.717,341,1,1,2020-01-13,0355,A,90,6.0NRT,295.2,37.9,D
-37.314,149.705,325.9,1,1,2020-01-13,0355,A,48,6.0NRT,294.4,16.7,D
-37.342,149.498,399.9,1,1,2020-01-13,0355,A,100,6.0NRT,305.2,251.7,D
-37.344,149.486,377.3,1,1,2020-01-13,0355,A,100,6.0NRT,302.7,140,D
-37.347,149.464,347.3,1,1,2020-01-13,0355,A,93,6.0NRT,296.2,50.9,D
-37.349,149.452,331.4,1,1,2020-01-13,0355,A,46,6.0NRT,294.1,24.1,D
-37.377,149.243,349.4,1,1,2020-01-13,0355,A,90,6.0NRT,297.8,53.7,D
-37.378,149.231,338.3,1,1,2020-01-13,0355,A,59,6.0NRT,297.2,29.5,D
-37.38,149.219,345.2,1,1,2020-01-13,0355,A,92,6.0NRT,300.6,42.5,D
-37.381,149.207,405.7,1,1,2020-01-13,0355,A,100,6.0NRT,316.9,290.1,D
-37.383,149.196,356.9,1,1,2020-01-13,0355,A,98,6.0NRT,308.7,69.3,D
-37.468,148.538,323.3,1.1,1,2020-01-13,0355,A,51,6.0NRT,300,12.1,D
-37.47,148.526,327,1.1,1,2020-01-13,0355,A,51,6.0NRT,301.1,16.6,D
-37.595,147.507,340.4,1.2,1.1,2020-01-13,0355,A,90,6.0NRT,300.3,46.5,D
-37.597,147.493,327.2,1.2,1.1,2020-01-13,0355,A,50,6.0NRT,299.6,22.9,D
-37.291,149.806,323.1,1,1,2020-01-13,0355,A,53,6.0NRT,296.5,13.6,D
-37.3,149.738,358,1,1,2020-01-13,0355,A,99,6.0NRT,299.4,74.3,D
-37.302,149.726,324.9,1,1,2020-01-13,0355,A,73,6.0NRT,295.4,15.7,D
-37.332,149.508,332.1,1,1,2020-01-13,0355,A,69,6.0NRT,295.4,24.7,D
-37.333,149.496,370.2,1,1,2020-01-13,0355,A,100,6.0NRT,299.3,111.2,D
-37.335,149.485,358,1,1,2020-01-13,0355,A,99,6.0NRT,298,75.9,D
-37.338,149.462,355.2,1,1,2020-01-13,0355,A,97,6.0NRT,296.5,71.4,D
-37.367,149.241,373.2,1,1,2020-01-13,0355,A,100,6.0NRT,301.4,122.7,D
-37.372,149.205,340.2,1,1,2020-01-13,0355,A,84,6.0NRT,304.3,32.6,D
-37.374,149.193,336.9,1,1,2020-01-13,0355,A,87,6.0NRT,304.2,27.6,D
-37.38,149.147,340.5,1,1,2020-01-13,0355,A,89,6.0NRT,302.5,37.2,D
-37.46,148.524,348.4,1.1,1,2020-01-13,0355,A,94,6.0NRT,302.3,54.1,D
-37.463,148.5,319.9,1.1,1,2020-01-13,0355,A,69,6.0NRT,300.8,10.7,D
-37.51,148.127,340.2,1.1,1,2020-01-13,0355,A,90,6.0NRT,302.9,40.4,D
-37.512,148.114,340.8,1.1,1.1,2020-01-13,0355,A,90,6.0NRT,301,42.9,D
-37.585,147.505,348.9,1.2,1.1,2020-01-13,0355,A,95,6.0NRT,299.3,65.9,D
-37.587,147.491,337.5,1.2,1.1,2020-01-13,0355,A,86,6.0NRT,299.2,40.3,D
-37.29,149.747,345.6,1,1,2020-01-13,0355,A,92,6.0NRT,298.8,46.3,D
-37.291,149.736,371.2,1,1,2020-01-13,0355,A,100,6.0NRT,302.1,114.4,D
-37.293,149.724,327.8,1,1,2020-01-13,0355,A,57,6.0NRT,296.5,18.7,D
-37.321,149.517,322.9,1,1,2020-01-13,0355,A,57,6.0NRT,294.6,14.7,D
-37.323,149.506,356.7,1,1,2020-01-13,0355,A,98,6.0NRT,296.4,71.9,D
-37.324,149.494,357.2,1,1,2020-01-13,0355,A,86,6.0NRT,296.5,70.5,D
-37.35,149.297,359.9,1,1,2020-01-13,0355,A,99,6.0NRT,299.7,82.5,D
-37.352,149.286,417.7,1,1,2020-01-13,0355,A,100,6.0NRT,313.5,385.2,D
-37.354,149.274,379.1,1,1,2020-01-13,0355,A,100,6.0NRT,306.1,147.6,D
-37.357,149.251,335.6,1,1,2020-01-13,0355,A,64,6.0NRT,299.2,28.1,D
-37.358,149.239,376.1,1,1,2020-01-13,0355,A,100,6.0NRT,304.4,133.6,D
-37.371,149.145,324.8,1,1,2020-01-13,0355,A,67,6.0NRT,301.7,14.5,D
-37.372,149.133,325.6,1,1,2020-01-13,0355,A,70,6.0NRT,301.1,16.6,D
-37.402,148.908,337.2,1,1,2020-01-13,0355,A,87,6.0NRT,303.3,33.6,D
-37.403,148.896,326.3,1.1,1,2020-01-13,0355,A,78,6.0NRT,302.8,18.3,D
-37.405,148.884,322.3,1.1,1,2020-01-13,0355,A,73,6.0NRT,302.3,14.8,D
-37.575,147.503,322.7,1.2,1.1,2020-01-13,0355,A,76,6.0NRT,297.4,17.8,D
-37.577,147.49,322,1.2,1.1,2020-01-13,0355,A,75,6.0NRT,298.1,17.2,D
-37.246,149.996,413,1,1,2020-01-13,0355,A,100,6.0NRT,310.3,336.6,D
-37.31,149.527,340,1,1,2020-01-13,0355,A,89,6.0NRT,296,37.5,D
-37.312,149.515,342.1,1,1,2020-01-13,0355,A,82,6.0NRT,296,39.8,D
-37.313,149.504,341.5,1,1,2020-01-13,0355,A,71,6.0NRT,294.1,38,D
-37.326,149.411,337.6,1,1,2020-01-13,0355,A,87,6.0NRT,297.6,36.1,D
-37.327,149.4,320.2,1,1,2020-01-13,0355,A,68,6.0NRT,295.6,13.8,D
-37.338,149.319,317.4,1,1,2020-01-13,0355,A,21,6.0NRT,293,9.4,D
-37.34,149.307,358,1,1,2020-01-13,0355,A,99,6.0NRT,299.9,76.7,D
-37.341,149.295,348.3,1,1,2020-01-13,0355,A,94,6.0NRT,301.7,52.9,D
-37.354,149.201,336.7,1,1,2020-01-13,0355,A,87,6.0NRT,303.9,28.3,D
-37.372,149.061,321.6,1,1,2020-01-13,0355,A,41,6.0NRT,298.3,13.3,D
-37.493,148.111,333.3,1.1,1.1,2020-01-13,0355,A,85,6.0NRT,300.3,29.3,D
-37.566,147.501,336,1.2,1.1,2020-01-13,0355,A,81,6.0NRT,298.4,37,D
-37.567,147.488,344.5,1.2,1.1,2020-01-13,0355,A,92,6.0NRT,300.5,55.3,D
-37.234,150.017,375.7,1,1,2020-01-13,0355,A,75,6.0NRT,306.9,122.9,D
-37.235,150.005,444.9,1,1,2020-01-13,0355,A,75,6.0NRT,331.3,638.6,D
-37.258,149.846,343.8,1,1,2020-01-13,0355,A,91,6.0NRT,300.6,40.8,D
-37.301,149.525,343.5,1,1,2020-01-13,0355,A,83,6.0NRT,296.6,42.8,D
-37.309,149.467,337.9,1,1,2020-01-13,0355,A,75,6.0NRT,295.9,33.2,D
-37.312,149.445,336.6,1,1,2020-01-13,0355,A,79,6.0NRT,296.3,31.6,D
-37.317,149.409,352.5,1,1,2020-01-13,0355,A,96,6.0NRT,298,61.1,D
-37.318,149.398,376.6,1,1,2020-01-13,0355,A,100,6.0NRT,301.9,136.6,D
-37.32,149.386,360.5,1,1,2020-01-13,0355,A,100,6.0NRT,299.7,82.7,D
-37.321,149.375,337.5,1,1,2020-01-13,0355,A,86,6.0NRT,297.8,34.7,D
-37.329,149.317,343.8,1,1,2020-01-13,0355,A,86,6.0NRT,295.5,42.8,D
-37.363,149.059,333.1,1,1,2020-01-13,0355,A,79,6.0NRT,298.6,27.3,D
-37.485,148.096,333.1,1.1,1.1,2020-01-13,0355,A,85,6.0NRT,300.3,30.3,D
-37.556,147.5,341.3,1.2,1.1,2020-01-13,0355,A,91,6.0NRT,297.8,47.8,D
-37.225,150.015,359.3,1,1,2020-01-13,0355,A,86,6.0NRT,304.9,70.1,D
-37.226,150.003,349.1,1,1,2020-01-13,0355,A,89,6.0NRT,306.7,46.7,D
-37.291,149.535,346.9,1,1,2020-01-13,0355,A,93,6.0NRT,295.6,50.4,D
-37.292,149.523,349.4,1,1,2020-01-13,0355,A,94,6.0NRT,296.2,55.4,D
-37.308,149.408,372.2,1,1,2020-01-13,0355,A,100,6.0NRT,299.5,117.1,D
-37.309,149.396,391.9,1,1,2020-01-13,0355,A,100,6.0NRT,306.3,205.1,D
-37.311,149.384,364.7,1,1,2020-01-13,0355,A,100,6.0NRT,303.4,90.6,D
-37.312,149.373,348.7,1,1,2020-01-13,0355,A,94,6.0NRT,300.9,50.2,D
-37.314,149.361,426.1,1,1,2020-01-13,0355,A,100,6.0NRT,317,456.3,D
-37.315,149.349,436.8,1,1,2020-01-13,0355,A,94,6.0NRT,324.6,567.5,D
-37.318,149.327,429.6,1,1,2020-01-13,0355,A,94,6.0NRT,316.3,489.1,D
-37.32,149.315,339.7,1,1,2020-01-13,0355,A,79,6.0NRT,299.9,34.1,D
-37.349,149.093,324.5,1,1,2020-01-13,0355,A,75,6.0NRT,297,17.4,D
-37.354,149.057,336.6,1,1,2020-01-13,0355,A,67,6.0NRT,298.5,31.7,D
-37.357,149.033,351,1,1,2020-01-13,0355,A,95,6.0NRT,302.7,56.7,D
-37.371,148.927,331.7,1,1,2020-01-13,0355,A,83,6.0NRT,299.5,27.6,D
-37.372,148.915,332.9,1,1,2020-01-13,0355,A,84,6.0NRT,302.7,28.8,D
-37.475,148.095,326.1,1.1,1.1,2020-01-13,0355,A,79,6.0NRT,298.7,20.2,D
-37.477,148.082,314.3,1.1,1.1,2020-01-13,0355,A,31,6.0NRT,298.1,7.6,D
-37.546,147.498,327.8,1.2,1.1,2020-01-13,0355,A,52,6.0NRT,297.1,23.1,D
-37.233,149.888,346.7,1,1,2020-01-13,0355,A,85,6.0NRT,298.4,46.2,D
-37.235,149.876,343.3,1,1,2020-01-13,0355,A,86,6.0NRT,299.1,39.2,D
-37.241,149.83,324,1,1,2020-01-13,0355,A,52,6.0NRT,301.9,12.6,D
-37.278,149.556,345.2,1,1,2020-01-13,0355,A,92,6.0NRT,294.7,45.8,D
-37.281,149.533,371.9,1,1,2020-01-13,0355,A,100,6.0NRT,298.1,115.7,D
-37.283,149.521,359.3,1,1,2020-01-13,0355,A,99,6.0NRT,296.4,76.4,D
-37.298,149.406,322,1,1,2020-01-13,0355,A,35,6.0NRT,296.1,10.9,D
-37.3,149.394,356.6,1,1,2020-01-13,0355,A,98,6.0NRT,302.1,71.7,D
-37.303,149.371,345.2,1,1,2020-01-13,0355,A,92,6.0NRT,302.3,42.8,D
-37.305,149.359,369.7,1,1,2020-01-13,0355,A,100,6.0NRT,305.3,108,D
-37.306,149.348,385.2,1,1,2020-01-13,0355,A,100,6.0NRT,310.3,170.6,D
-37.308,149.336,409.8,1,1,2020-01-13,0355,A,100,6.0NRT,316.1,317.5,D
-37.309,149.325,386.2,1,1,2020-01-13,0355,A,100,6.0NRT,308.8,178.5,D
-37.345,149.055,331.4,1,1,2020-01-13,0355,A,57,6.0NRT,298.6,24,D
-37.346,149.043,362.7,1,1,2020-01-13,0355,A,100,6.0NRT,303.1,88.8,D
-37.348,149.031,357.2,1,1,2020-01-13,0355,A,98,6.0NRT,303.5,73.2,D
-37.536,147.496,326.1,1.2,1.1,2020-01-13,0355,A,35,6.0NRT,299,20.3,D
-37.216,149.942,353,1,1,2020-01-13,0355,A,91,6.0NRT,300.7,58.8,D
-37.224,149.885,338.4,1,1,2020-01-13,0355,A,69,6.0NRT,298.2,30.3,D
-37.226,149.874,329.4,1,1,2020-01-13,0355,A,42,6.0NRT,300.6,16.3,D
-37.269,149.554,384.6,1,1,2020-01-13,0355,A,100,6.0NRT,300.4,168.4,D
-37.271,149.542,343.3,1,1,2020-01-13,0355,A,79,6.0NRT,295.2,38.9,D
-37.278,149.485,439.3,1,1,2020-01-13,0355,A,100,6.0NRT,318.7,589.2,D
-37.28,149.473,336.2,1,1,2020-01-13,0355,A,80,6.0NRT,299.8,27.9,D
-37.294,149.369,329.8,1,1,2020-01-13,0355,A,81,6.0NRT,301.5,19.7,D
-37.295,149.357,322.2,1,1,2020-01-13,0355,A,72,6.0NRT,302.9,10.4,D
-37.297,149.346,337.2,1,1,2020-01-13,0355,A,87,6.0NRT,302.9,30.3,D
-37.299,149.334,325.4,1,1,2020-01-13,0355,A,52,6.0NRT,301.6,13.9,D
-37.3,149.323,318.1,1,1,2020-01-13,0355,A,32,6.0NRT,300.3,8.1,D
-37.328,149.112,334.2,1,1,2020-01-13,0355,A,45,6.0NRT,299.2,25.5,D
-37.329,149.101,341.9,1,1,2020-01-13,0355,A,66,6.0NRT,299.2,39.3,D
-37.337,149.041,347.5,1,1,2020-01-13,0355,A,94,6.0NRT,301.8,51.2,D
-37.338,149.03,342.5,1,1,2020-01-13,0355,A,83,6.0NRT,301.5,40.9,D
-37.345,148.983,321.1,1,1,2020-01-13,0355,A,45,6.0NRT,300.4,14.1,D
-37.407,148.489,317.7,1.1,1,2020-01-13,0355,A,61,6.0NRT,300.1,8.7,D
-37.409,148.476,315.2,1.1,1,2020-01-13,0355,A,38,6.0NRT,301.7,6.3,D
-37.207,149.958,329,1,1,2020-01-13,0355,A,57,6.0NRT,301.5,15.5,D
-37.208,149.947,366.4,1,1,2020-01-13,0355,A,71,6.0NRT,305.3,95.6,D
-37.21,149.935,356.4,1,1,2020-01-13,0355,A,85,6.0NRT,303.9,67.7,D
-37.211,149.924,351.6,1,1,2020-01-13,0355,A,90,6.0NRT,298.7,57.1,D
-37.213,149.913,333.3,1,1,2020-01-13,0355,A,73,6.0NRT,296.8,23.5,D
-37.215,149.901,329.4,1,1,2020-01-13,0355,A,73,6.0NRT,296,18.5,D
